x y z
0.679688 0.710938 0.196472
0.679688 0.726562 0.185852
0.679688 0.742188 0.175232
0.679688 0.757812 0.164612
0.679688 0.773438 0.153992
0.679688 0.789062 0.143372
0.679688 0.804688 0.132751
0.679688 0.820312 0.122131
0.679688 0.835938 0.111511
0.679688 0.851562 0.100891
0.679688 0.867188 0.090271
0.679688 0.882812 0.079651
0.679688 0.898438 0.069031
0.679688 0.914062 0.058411
0.679688 0.929688 0.047791
0.679688 0.945312 0.037170
0.679688 0.960938 0.026550
0.679688 0.976562 0.015930
0.679688 0.992188 0.005310
0.695312 0.007812 0.002380
0.695312 0.023438 0.007141
0.695312 0.039062 0.011902
0.695312 0.054688 0.016663
0.695312 0.070312 0.021423
0.695312 0.085938 0.026184
0.695312 0.101562 0.030945
0.695312 0.117188 0.035706
0.695312 0.132812 0.040466
0.695312 0.148438 0.045227
0.695312 0.164062 0.049988
0.695312 0.179688 0.054749
0.695312 0.195312 0.059509
0.695312 0.210938 0.064270
0.695312 0.226562 0.069031
0.695312 0.242188 0.073792
0.695312 0.257812 0.078552
0.695312 0.273438 0.083313
0.695312 0.289062 0.088074
0.695312 0.304688 0.092834
0.695312 0.320312 0.097595
0.695312 0.335938 0.102356
0.695312 0.351562 0.107117
0.695312 0.367188 0.111877
0.695312 0.382812 0.116638
0.695312 0.398438 0.121399
0.695312 0.414062 0.126160
0.695312 0.429688 0.130920
0.695312 0.445312 0.135681
0.695312 0.460938 0.140442
0.695312 0.476562 0.145203
0.695312 0.492188 0.149963
0.695312 0.507812 0.154724
0.695312 0.523438 0.159485
0.695312 0.539062 0.164246
0.695312 0.554688 0.169006
0.695312 0.570312 0.173767
0.695312 0.585938 0.178528
0.695312 0.601562 0.183289
0.695312 0.617188 0.188049
0.695312 0.632812 0.192810
0.695312 0.648438 0.197571
0.695312 0.664062 0.202332
0.695312 0.679688 0.207092
0.695312 0.695312 0.211853
0.695312 0.710938 0.200989
0.695312 0.726562 0.190125
0.695312 0.742188 0.179260
0.695312 0.757812 0.168396
0.695312 0.773438 0.157532
0.695312 0.789062 0.146667
0.695312 0.804688 0.135803
0.695312 0.820312 0.124939
0.695312 0.835938 0.114075
0.695312 0.851562 0.103210
0.695312 0.867188 0.092346
0.695312 0.882812 0.081482
0.695312 0.898438 0.070618
0.695312 0.914062 0.059753
0.695312 0.929688 0.048889
0.695312 0.945312 0.038025
0.695312 0.960938 0.027161
0.695312 0.976562 0.016296
0.695312 0.992188 0.005432
0.710938 0.007812 0.002258
0.710938 0.023438 0.006775
0.710938 0.039062 0.011292
0.710938 0.054688 0.015808
0.710938 0.070312 0.020325
0.710938 0.085938 0.024841
0.710938 0.101562 0.029358
0.710938 0.117188 0.033875
0.710938 0.132812 0.038391
0.710938 0.148438 0.042908
0.710938 0.164062 0.047424
0.710938 0.179688 0.051941
0.710938 0.195312 0.056458
0.710938 0.210938 0.060974
0.710938 0.226562 0.065491
0.710938 0.242188 0.070007
0.710938 0.257812 0.074524
0.710938 0.273438 0.079041
0.710938 0.289062 0.083557
0.710938 0.304688 0.088074
0.710938 0.320312 0.092590
0.710938 0.335938 0.097107
0.710938 0.351562 0.101624
0.710938 0.367188 0.106140
0.710938 0.382812 0.110657
0.710938 0.398438 0.115173
0.710938 0.414062 0.119690
0.710938 0.429688 0.124207
0.710938 0.445312 0.128723
0.710938 0.460938 0.133240
0.710938 0.476562 0.137756
0.710938 0.492188 0.142273
0.710938 0.507812 0.146790
0.710938 0.523438 0.151306
0.710938 0.539062 0.155823
0.710938 0.554688 0.160339
0.710938 0.570312 0.164856
0.710938 0.585938 0.169373
0.710938 0.601562 0.173889
0.710938 0.617188 0.178406
0.710938 0.632812 0.182922
0.710938 0.648438 0.187439
0.710938 0.664062 0.191956
0.710938 0.679688 0.196472
0.710938 0.695312 0.200989
0.710938 0.710938 0.205505
0.710938 0.726562 0.194397
0.710938 0.742188 0.183289
0.710938 0.757812 0.172180
0.710938 0.773438 0.161072
0.710938 0.789062 0.149963
0.710938 0.804688 0.138855
0.710938 0.820312 0.127747
0.710938 0.835938 0.116638
0.710938 0.851562 0.105530
0.710938 0.867188 0.094421
0.710938 0.882812 0.083313
0.710938 0.898438 0.072205
0.710938 0.914062 0.061096
0.710938 0.929688 0.049988
0.710938 0.945312 0.038879
0.710938 0.960938 0.027771
0.710938 0.976562 0.016663
0.710938 0.992188 0.005554
0.726562 0.007812 0.002136
0.726562 0.023438 0.006409
0.726562 0.039062 0.010681
0.726562 0.054688 0.014954
0.726562 0.070312 0.019226
0.726562 0.085938 0.023499
0.726562 0.101562 0.027771
0.726562 0.117188 0.032043
0.726562 0.132812 0.036316
0.726562 0.148438 0.040588
0.726562 0.164062 0.044861
0.726562 0.179688 0.049133
0.726562 0.195312 0.053406
0.726562 0.210938 0.057678
0.726562 0.226562 0.061951
0.726562 0.242188 0.066223
0.726562 0.257812 0.070496
0.726562 0.273438 0.074768
0.726562 0.289062 0.079041
0.726562 0.304688 0.083313
0.726562 0.320312 0.087585
0.726562 0.335938 0.091858
0.726562 0.351562 0.096130
0.726562 0.367188 0.100403
0.726562 0.382812 0.104675
0.726562 0.398438 0.108948
0.726562 0.414062 0.113220
0.726562 0.429688 0.117493
0.726562 0.445312 0.121765
0.726562 0.460938 0.126038
0.726562 0.476562 0.130310
0.726562 0.492188 0.134583
0.726562 0.507812 0.138855
0.726562 0.523438 0.143127
0.726562 0.539062 0.147400
0.726562 0.554688 0.151672
0.726562 0.570312 0.155945
0.726562 0.585938 0.160217
0.726562 0.601562 0.164490
0.726562 0.617188 0.168762
0.726562 0.632812 0.173035
0.726562 0.648438 0.177307
0.726562 0.664062 0.181580
0.726562 0.679688 0.185852
0.726562 0.695312 0.190125
0.726562 0.710938 0.194397
0.726562 0.726562 0.198669
0.726562 0.742188 0.187317
0.726562 0.757812 0.175964
0.726562 0.773438 0.164612
0.726562 0.789062 0.153259
0.726562 0.804688 0.141907
0.726562 0.820312 0.130554
0.726562 0.835938 0.119202
0.726562 0.851562 0.107849
0.726562 0.867188 0.096497
0.726562 0.882812 0.085144
0.726562 0.898438 0.073792
0.726562 0.914062 0.062439
0.726562 0.929688 0.051086
0.726562 0.945312 0.039734
0.726562 0.960938 0.028381
0.726562 0.976562 0.017029
0.726562 0.992188 0.005676
0.742188 0.007812 0.002014
0.742188 0.023438 0.006042
0.742188 0.039062 0.010071
0.742188 0.054688 0.014099
0.742188 0.070312 0.018127
0.742188 0.085938 0.022156
0.742188 0.101562 0.026184
0.742188 0.117188 0.030212
0.742188 0.132812 0.034241
0.742188 0.148438 0.038269
0.742188 0.164062 0.042297
0.742188 0.179688 0.046326
0.742188 0.195312 0.050354
0.742188 0.210938 0.054382
0.742188 0.226562 0.058411
0.742188 0.242188 0.062439
0.742188 0.257812 0.066467
0.742188 0.273438 0.070496
0.742188 0.289062 0.074524
0.742188 0.304688 0.078552
0.742188 0.320312 0.082581
0.742188 0.335938 0.086609
0.742188 0.351562 0.090637
0.742188 0.367188 0.094666
0.742188 0.382812 0.098694
0.742188 0.398438 0.102722
0.742188 0.414062 0.106750
0.742188 0.429688 0.110779
0.742188 0.445312 0.114807
0.742188 0.460938 0.118835
0.742188 0.476562 0.122864
0.742188 0.492188 0.126892
0.742188 0.507812 0.130920
0.742188 0.523438 0.134949
0.742188 0.539062 0.138977
0.742188 0.554688 0.143005
0.742188 0.570312 0.147034
0.742188 0.585938 0.151062
0.742188 0.601562 0.155090
0.742188 0.617188 0.159119
0.742188 0.632812 0.163147
0.742188 0.648438 0.167175
0.742188 0.664062 0.171204
0.742188 0.679688 0.175232
0.742188 0.695312 0.179260
0.742188 0.710938 0.183289
0.742188 0.726562 0.187317
0.742188 0.742188 0.191345
0.742188 0.757812 0.179749
0.742188 0.773438 0.168152
0.742188 0.789062 0.156555
0.742188 0.804688 0.144958
0.742188 0.820312 0.133362
0.742188 0.835938 0.121765
0.742188 0.851562 0.110168
0.742188 0.867188 0.098572
0.742188 0.882812 0.086975
0.742188 0.898438 0.075378
0.742188 0.914062 0.063782
0.742188 0.929688 0.052185
0.742188 0.945312 0.040588
0.742188 0.960938 0.028992
0.742188 0.976562 0.017395
0.742188 0.992188 0.005798
0.757812 0.007812 0.001892
0.757812 0.023438 0.005676
0.757812 0.039062 0.009460
0.757812 0.054688 0.013245
0.757812 0.070312 0.017029
0.757812 0.085938 0.020813
0.757812 0.101562 0.024597
0.757812 0.117188 0.028381
0.757812 0.132812 0.032166
0.757812 0.148438 0.035950
0.757812 0.164062 0.039734
0.757812 0.179688 0.043518
0.757812 0.195312 0.047302
0.757812 0.210938 0.051086
0.757812 0.226562 0.054871
0.757812 0.242188 0.058655
0.757812 0.257812 0.062439
0.757812 0.273438 0.066223
0.757812 0.289062 0.070007
0.757812 0.304688 0.073792
0.757812 0.320312 0.077576
0.757812 0.335938 0.081360
0.757812 0.351562 0.085144
0.757812 0.367188 0.088928
0.757812 0.382812 0.092712
0.757812 0.398438 0.096497
0.757812 0.414062 0.100281
0.757812 0.429688 0.104065
0.757812 0.445312 0.107849
0.757812 0.460938 0.111633
0.757812 0.476562 0.115417
0.757812 0.492188 0.119202
0.757812 0.507812 0.122986
0.757812 0.523438 0.126770
0.757812 0.539062 0.130554
0.757812 0.554688 0.134338
0.757812 0.570312 0.138123
0.757812 0.585938 0.141907
0.757812 0.601562 0.145691
0.757812 0.617188 0.149475
0.757812 0.632812 0.153259
0.757812 0.648438 0.157043
0.757812 0.664062 0.160828
0.757812 0.679688 0.164612
0.757812 0.695312 0.168396
0.757812 0.710938 0.172180
0.757812 0.726562 0.175964
0.757812 0.742188 0.179749
0.757812 0.757812 0.183533
0.757812 0.773438 0.171692
0.757812 0.789062 0.159851
0.757812 0.804688 0.148010
0.757812 0.820312 0.136169
0.757812 0.835938 0.124329
0.757812 0.851562 0.112488
0.757812 0.867188 0.100647
0.757812 0.882812 0.088806
0.757812 0.898438 0.076965
0.757812 0.914062 0.065125
0.757812 0.929688 0.053284
0.757812 0.945312 0.041443
0.757812 0.960938 0.029602
0.757812 0.976562 0.017761
0.757812 0.992188 0.005920
0.773438 0.007812 0.001770
0.773438 0.023438 0.005310
0.773438 0.039062 0.008850
0.773438 0.054688 0.012390
0.773438 0.070312 0.015930
0.773438 0.085938 0.019470
0.773438 0.101562 0.023010
0.773438 0.117188 0.026550
0.773438 0.132812 0.030090
0.773438 0.148438 0.033630
0.773438 0.164062 0.037170
0.773438 0.179688 0.040710
0.773438 0.195312 0.044250
0.773438 0.210938 0.047791
0.773438 0.226562 0.051331
0.773438 0.242188 0.054871
0.773438 0.257812 0.058411
0.773438 0.273438 0.061951
0.773438 0.289062 0.065491
0.773438 0.304688 0.069031
0.773438 0.320312 0.072571
0.773438 0.335938 0.076111
0.773438 0.351562 0.079651
0.773438 0.367188 0.083191
0.773438 0.382812 0.086731
0.773438 0.398438 0.090271
0.773438 0.414062 0.093811
0.773438 0.429688 0.097351
0.773438 0.445312 0.100891
0.773438 0.460938 0.104431
0.773438 0.476562 0.107971
0.773438 0.492188 0.111511
0.773438 0.507812 0.115051
0.773438 0.523438 0.118591
0.773438 0.539062 0.122131
0.773438 0.554688 0.125671
0.773438 0.570312 0.129211
0.773438 0.585938 0.132751
0.773438 0.601562 0.136292
0.773438 0.617188 0.139832
0.773438 0.632812 0.143372
0.773438 0.648438 0.146912
0.773438 0.664062 0.150452
0.773438 0.679688 0.153992
0.773438 0.695312 0.157532
0.773438 0.710938 0.161072
0.773438 0.726562 0.164612
0.773438 0.742188 0.168152
0.773438 0.757812 0.171692
0.773438 0.773438 0.175232
0.773438 0.789062 0.163147
0.773438 0.804688 0.151062
0.773438 0.820312 0.138977
0.773438 0.835938 0.126892
0.773438 0.851562 0.114807
0.773438 0.867188 0.102722
0.773438 0.882812 0.090637
0.773438 0.898438 0.078552
0.773438 0.914062 0.066467
0.773438 0.929688 0.054382
0.773438 0.945312 0.042297
0.773438 0.960938 0.030212
0.773438 0.976562 0.018127
0.773438 0.992188 0.006042
0.789062 0.007812 0.001648
0.789062 0.023438 0.004944
0.789062 0.039062 0.008240
0.789062 0.054688 0.011536
0.789062 0.070312 0.014832
0.789062 0.085938 0.018127
0.789062 0.101562 0.021423
0.789062 0.117188 0.024719
0.789062 0.132812 0.028015
0.789062 0.148438 0.031311
0.789062 0.164062 0.034607
0.789062 0.179688 0.037903
0.789062 0.195312 0.041199
0.789062 0.210938 0.044495
0.789062 0.226562 0.047791
0.789062 0.242188 0.051086
0.789062 0.257812 0.054382
0.789062 0.273438 0.057678
0.789062 0.289062 0.060974
0.789062 0.304688 0.064270
0.789062 0.320312 0.067566
0.789062 0.335938 0.070862
0.789062 0.351562 0.074158
0.789062 0.367188 0.077454
0.789062 0.382812 0.080750
0.789062 0.398438 0.084045
0.789062 0.414062 0.087341
0.789062 0.429688 0.090637
0.789062 0.445312 0.093933
0.789062 0.460938 0.097229
0.789062 0.476562 0.100525
0.789062 0.492188 0.103821
0.789062 0.507812 0.107117
0.789062 0.523438 0.110413
0.789062 0.539062 0.113708
0.789062 0.554688 0.117004
0.789062 0.570312 0.120300
0.789062 0.585938 0.123596
0.789062 0.601562 0.126892
0.789062 0.617188 0.130188
0.789062 0.632812 0.133484
0.789062 0.648438 0.136780
0.789062 0.664062 0.140076
0.789062 0.679688 0.143372
0.789062 0.695312 0.146667
0.789062 0.710938 0.149963
0.789062 0.726562 0.153259
0.789062 0.742188 0.156555
0.789062 0.757812 0.159851
0.789062 0.773438 0.163147
0.789062 0.789062 0.166443
0.789062 0.804688 0.154114
0.789062 0.820312 0.141785
0.789062 0.835938 0.129456
0.789062 0.851562 0.117126
0.789062 0.867188 0.104797
0.789062 0.882812 0.092468
0.789062 0.898438 0.080139
0.789062 0.914062 0.067810
0.789062 0.929688 0.055481
0.789062 0.945312 0.043152
0.789062 0.960938 0.030823
0.789062 0.976562 0.018494
0.789062 0.992188 0.006165
0.804688 0.007812 0.001526
0.804688 0.023438 0.004578
0.804688 0.039062 0.007629
0.804688 0.054688 0.010681
0.804688 0.070312 0.013733
0.804688 0.085938 0.016785
0.804688 0.101562 0.019836
0.804688 0.117188 0.022888
0.804688 0.132812 0.025940
0.804688 0.148438 0.028992
0.804688 0.164062 0.032043
0.804688 0.179688 0.035095
0.804688 0.195312 0.038147
0.804688 0.210938 0.041199
0.804688 0.226562 0.044250
0.804688 0.242188 0.047302
0.804688 0.257812 0.050354
0.804688 0.273438 0.053406
0.804688 0.289062 0.056458
0.804688 0.304688 0.059509
0.804688 0.320312 0.062561
0.804688 0.335938 0.065613
0.804688 0.351562 0.068665
0.804688 0.367188 0.071716
0.804688 0.382812 0.074768
0.804688 0.398438 0.077820
0.804688 0.414062 0.080872
0.804688 0.429688 0.083923
0.804688 0.445312 0.086975
0.804688 0.460938 0.090027
0.804688 0.476562 0.093079
0.804688 0.492188 0.096130
0.804688 0.507812 0.099182
0.804688 0.523438 0.102234
0.804688 0.539062 0.105286
0.804688 0.554688 0.108337
0.804688 0.570312 0.111389
0.804688 0.585938 0.114441
0.804688 0.601562 0.117493
0.804688 0.617188 0.120544
0.804688 0.632812 0.123596
0.804688 0.648438 0.126648
0.804688 0.664062 0.129700
0.804688 0.679688 0.132751
0.804688 0.695312 0.135803
0.804688 0.710938 0.138855
0.804688 0.726562 0.141907
0.804688 0.742188 0.144958
0.804688 0.757812 0.148010
0.804688 0.773438 0.151062
0.804688 0.789062 0.154114
0.804688 0.804688 0.157166
0.804688 0.820312 0.144592
0.804688 0.835938 0.132019
0.804688 0.851562 0.119446
0.804688 0.867188 0.106873
0.804688 0.882812 0.094299
0.804688 0.898438 0.081726
0.804688 0.914062 0.069153
0.804688 0.929688 0.056580
0.804688 0.945312 0.044006
0.804688 0.960938 0.031433
0.804688 0.976562 0.018860
0.804688 0.992188 0.006287
0.820312 0.007812 0.001404
0.820312 0.023438 0.004211
0.820312 0.039062 0.007019
0.820312 0.054688 0.009827
0.820312 0.070312 0.012634
0.820312 0.085938 0.015442
0.820312 0.101562 0.018250
0.820312 0.117188 0.021057
0.820312 0.132812 0.023865
0.820312 0.148438 0.026672
0.820312 0.164062 0.029480
0.820312 0.179688 0.032288
0.820312 0.195312 0.035095
0.820312 0.210938 0.037903
0.820312 0.226562 0.040710
0.820312 0.242188 0.043518
0.820312 0.257812 0.046326
0.820312 0.273438 0.049133
0.820312 0.289062 0.051941
0.820312 0.304688 0.054749
0.820312 0.320312 0.057556
0.820312 0.335938 0.060364
0.820312 0.351562 0.063171
0.820312 0.367188 0.065979
0.820312 0.382812 0.068787
0.820312 0.398438 0.071594
0.820312 0.414062 0.074402
0.820312 0.429688 0.077209
0.820312 0.445312 0.080017
0.820312 0.460938 0.082825
0.820312 0.476562 0.085632
0.820312 0.492188 0.088440
0.820312 0.507812 0.091248
0.820312 0.523438 0.094055
0.820312 0.539062 0.096863
0.820312 0.554688 0.099670
0.820312 0.570312 0.102478
0.820312 0.585938 0.105286
0.820312 0.601562 0.108093
0.820312 0.617188 0.110901
0.820312 0.632812 0.113708
0.820312 0.648438 0.116516
0.820312 0.664062 0.119324
0.820312 0.679688 0.122131
0.820312 0.695312 0.124939
0.820312 0.710938 0.127747
0.820312 0.726562 0.130554
0.820312 0.742188 0.133362
0.820312 0.757812 0.136169
0.820312 0.773438 0.138977
0.820312 0.789062 0.141785
0.820312 0.804688 0.144592
0.820312 0.820312 0.147400
0.820312 0.835938 0.134583
0.820312 0.851562 0.121765
0.820312 0.867188 0.108948
0.820312 0.882812 0.096130
0.820312 0.898438 0.083313
0.820312 0.914062 0.070496
0.820312 0.929688 0.057678
0.820312 0.945312 0.044861
0.820312 0.960938 0.032043
0.820312 0.976562 0.019226
0.820312 0.992188 0.006409
0.835938 0.007812 0.001282
0.835938 0.023438 0.003845
0.835938 0.039062 0.006409
0.835938 0.054688 0.008972
0.835938 0.070312 0.011536
0.835938 0.085938 0.014099
0.835938 0.101562 0.016663
0.835938 0.117188 0.019226
0.835938 0.132812 0.021790
0.835938 0.148438 0.024353
0.835938 0.164062 0.026917
0.835938 0.179688 0.029480
0.835938 0.195312 0.032043
0.835938 0.210938 0.034607
0.835938 0.226562 0.037170
0.835938 0.242188 0.039734
0.835938 0.257812 0.042297
0.835938 0.273438 0.044861
0.835938 0.289062 0.047424
0.835938 0.304688 0.049988
0.835938 0.320312 0.052551
0.835938 0.335938 0.055115
0.835938 0.351562 0.057678
0.835938 0.367188 0.060242
0.835938 0.382812 0.062805
0.835938 0.398438 0.065369
0.835938 0.414062 0.067932
0.835938 0.429688 0.070496
0.835938 0.445312 0.073059
0.835938 0.460938 0.075623
0.835938 0.476562 0.078186
0.835938 0.492188 0.080750
0.835938 0.507812 0.083313
0.835938 0.523438 0.085876
0.835938 0.539062 0.088440
0.835938 0.554688 0.091003
0.835938 0.570312 0.093567
0.835938 0.585938 0.096130
0.835938 0.601562 0.098694
0.835938 0.617188 0.101257
0.835938 0.632812 0.103821
0.835938 0.648438 0.106384
0.835938 0.664062 0.108948
0.835938 0.679688 0.111511
0.835938 0.695312 0.114075
0.835938 0.710938 0.116638
0.835938 0.726562 0.119202
0.835938 0.742188 0.121765
0.835938 0.757812 0.124329
0.835938 0.773438 0.126892
0.835938 0.789062 0.129456
0.835938 0.804688 0.132019
0.835938 0.820312 0.134583
0.835938 0.835938 0.137146
0.835938 0.851562 0.124084
0.835938 0.867188 0.111023
0.835938 0.882812 0.097961
0.835938 0.898438 0.084900
0.835938 0.914062 0.071838
0.835938 0.929688 0.058777
0.835938 0.945312 0.045715
0.835938 0.960938 0.032654
0.835938 0.976562 0.019592
0.835938 0.992188 0.006531
0.851562 0.007812 0.001160
0.851562 0.023438 0.003479
0.851562 0.039062 0.005798
0.851562 0.054688 0.008118
0.851562 0.070312 0.010437
0.851562 0.085938 0.012756
0.851562 0.101562 0.015076
0.851562 0.117188 0.017395
0.851562 0.132812 0.019714
0.851562 0.148438 0.022034
0.851562 0.164062 0.024353
0.851562 0.179688 0.026672
0.851562 0.195312 0.028992
0.851562 0.210938 0.031311
0.851562 0.226562 0.033630
0.851562 0.242188 0.035950
0.851562 0.257812 0.038269
0.851562 0.273438 0.040588
0.851562 0.289062 0.042908
0.851562 0.304688 0.045227
0.851562 0.320312 0.047546
0.851562 0.335938 0.049866
0.851562 0.351562 0.052185
0.851562 0.367188 0.054504
0.851562 0.382812 0.056824
0.851562 0.398438 0.059143
0.851562 0.414062 0.061462
0.851562 0.429688 0.063782
0.851562 0.445312 0.066101
0.851562 0.460938 0.068420
0.851562 0.476562 0.070740
0.851562 0.492188 0.073059
0.851562 0.507812 0.075378
0.851562 0.523438 0.077698
0.851562 0.539062 0.080017
0.851562 0.554688 0.082336
0.851562 0.570312 0.084656
0.851562 0.585938 0.086975
0.851562 0.601562 0.089294
0.851562 0.617188 0.091614
0.851562 0.632812 0.093933
0.851562 0.648438 0.096252
0.851562 0.664062 0.098572
0.851562 0.679688 0.100891
0.851562 0.695312 0.103210
0.851562 0.710938 0.105530
0.851562 0.726562 0.107849
0.851562 0.742188 0.110168
0.851562 0.757812 0.112488
0.851562 0.773438 0.114807
0.851562 0.789062 0.117126
0.851562 0.804688 0.119446
0.851562 0.820312 0.121765
0.851562 0.835938 0.124084
0.851562 0.851562 0.126404
0.851562 0.867188 0.113098
0.851562 0.882812 0.099792
0.851562 0.898438 0.086487
0.851562 0.914062 0.073181
0.851562 0.929688 0.059875
0.851562 0.945312 0.046570
0.851562 0.960938 0.033264
0.851562 0.976562 0.019958
0.851562 0.992188 0.006653
0.867188 0.007812 0.001038
0.867188 0.023438 0.003113
0.867188 0.039062 0.005188
0.867188 0.054688 0.007263
0.867188 0.070312 0.009338
0.867188 0.085938 0.011414
0.867188 0.101562 0.013489
0.867188 0.117188 0.015564
0.867188 0.132812 0.017639
0.867188 0.148438 0.019714
0.867188 0.164062 0.021790
0.867188 0.179688 0.023865
0.867188 0.195312 0.025940
0.867188 0.210938 0.028015
0.867188 0.226562 0.030090
0.867188 0.242188 0.032166
0.867188 0.257812 0.034241
0.867188 0.273438 0.036316
0.867188 0.289062 0.038391
0.867188 0.304688 0.040466
0.867188 0.320312 0.042542
0.867188 0.335938 0.044617
0.867188 0.351562 0.046692
0.867188 0.367188 0.048767
0.867188 0.382812 0.050842
0.867188 0.398438 0.052917
0.867188 0.414062 0.054993
0.867188 0.429688 0.057068
0.867188 0.445312 0.059143
0.867188 0.460938 0.061218
0.867188 0.476562 0.063293
0.867188 0.492188 0.065369
0.867188 0.507812 0.067444
0.867188 0.523438 0.069519
0.867188 0.539062 0.071594
0.867188 0.554688 0.073669
0.867188 0.570312 0.075745
0.867188 0.585938 0.077820
0.867188 0.601562 0.079895
0.867188 0.617188 0.081970
0.867188 0.632812 0.084045
0.867188 0.648438 0.086121
0.867188 0.664062 0.088196
0.867188 0.679688 0.090271
0.867188 0.695312 0.092346
0.867188 0.710938 0.094421
0.867188 0.726562 0.096497
0.867188 0.742188 0.098572
0.867188 0.757812 0.100647
0.867188 0.773438 0.102722
0.867188 0.789062 0.104797
0.867188 0.804688 0.106873
0.867188 0.820312 0.108948
0.867188 0.835938 0.111023
0.867188 0.851562 0.113098
0.867188 0.867188 0.115173
0.867188 0.882812 0.101624
0.867188 0.898438 0.088074
0.867188 0.914062 0.074524
0.867188 0.929688 0.060974
0.867188 0.945312 0.047424
0.867188 0.960938 0.033875
0.867188 0.976562 0.020325
0.867188 0.992188 0.006775
0.882812 0.007812 0.000916
0.882812 0.023438 0.002747
0.882812 0.039062 0.004578
0.882812 0.054688 0.006409
0.882812 0.070312 0.008240
0.882812 0.085938 0.010071
0.882812 0.101562 0.011902
0.882812 0.117188 0.013733
0.882812 0.132812 0.015564
0.882812 0.148438 0.017395
0.882812 0.164062 0.019226
0.882812 0.179688 0.021057
0.882812 0.195312 0.022888
0.882812 0.210938 0.024719
0.882812 0.226562 0.026550
0.882812 0.242188 0.028381
0.882812 0.257812 0.030212
0.882812 0.273438 0.032043
0.882812 0.289062 0.033875
0.882812 0.304688 0.035706
0.882812 0.320312 0.037537
0.882812 0.335938 0.039368
0.882812 0.351562 0.041199
0.882812 0.367188 0.043030
0.882812 0.382812 0.044861
0.882812 0.398438 0.046692
0.882812 0.414062 0.048523
0.882812 0.429688 0.050354
0.882812 0.445312 0.052185
0.882812 0.460938 0.054016
0.882812 0.476562 0.055847
0.882812 0.492188 0.057678
0.882812 0.507812 0.059509
0.882812 0.523438 0.061340
0.882812 0.539062 0.063171
0.882812 0.554688 0.065002
0.882812 0.570312 0.066833
0.882812 0.585938 0.068665
0.882812 0.601562 0.070496
0.882812 0.617188 0.072327
0.882812 0.632812 0.074158
0.882812 0.648438 0.075989
0.882812 0.664062 0.077820
0.882812 0.679688 0.079651
0.882812 0.695312 0.081482
0.882812 0.710938 0.083313
0.882812 0.726562 0.085144
0.882812 0.742188 0.086975
0.882812 0.757812 0.088806
0.882812 0.773438 0.090637
0.882812 0.789062 0.092468
0.882812 0.804688 0.094299
0.882812 0.820312 0.096130
0.882812 0.835938 0.097961
0.882812 0.851562 0.099792
0.882812 0.867188 0.101624
0.882812 0.882812 0.103455
0.882812 0.898438 0.089661
0.882812 0.914062 0.075867
0.882812 0.929688 0.062073
0.882812 0.945312 0.048279
0.882812 0.960938 0.034485
0.882812 0.976562 0.020691
0.882812 0.992188 0.006897
0.898438 0.007812 0.000793
0.898438 0.023438 0.002380
0.898438 0.039062 0.003967
0.898438 0.054688 0.005554
0.898438 0.070312 0.007141
0.898438 0.085938 0.008728
0.898438 0.101562 0.010315
0.898438 0.117188 0.011902
0.898438 0.132812 0.013489
0.898438 0.148438 0.015076
0.898438 0.164062 0.016663
0.898438 0.179688 0.018250
0.898438 0.195312 0.019836
0.898438 0.210938 0.021423
0.898438 0.226562 0.023010
0.898438 0.242188 0.024597
0.898438 0.257812 0.026184
0.898438 0.273438 0.027771
0.898438 0.289062 0.029358
0.898438 0.304688 0.030945
0.898438 0.320312 0.032532
0.898438 0.335938 0.034119
0.898438 0.351562 0.035706
0.898438 0.367188 0.037292
0.898438 0.382812 0.038879
0.898438 0.398438 0.040466
0.898438 0.414062 0.042053
0.898438 0.429688 0.043640
0.898438 0.445312 0.045227
0.898438 0.460938 0.046814
0.898438 0.476562 0.048401
0.898438 0.492188 0.049988
0.898438 0.507812 0.051575
0.898438 0.523438 0.053162
0.898438 0.539062 0.054749
0.898438 0.554688 0.056335
0.898438 0.570312 0.057922
0.898438 0.585938 0.059509
0.898438 0.601562 0.061096
0.898438 0.617188 0.062683
0.898438 0.632812 0.064270
0.898438 0.648438 0.065857
0.898438 0.664062 0.067444
0.898438 0.679688 0.069031
0.898438 0.695312 0.070618
0.898438 0.710938 0.072205
0.898438 0.726562 0.073792
0.898438 0.742188 0.075378
0.898438 0.757812 0.076965
0.898438 0.773438 0.078552
0.898438 0.789062 0.080139
0.898438 0.804688 0.081726
0.898438 0.820312 0.083313
0.898438 0.835938 0.084900
0.898438 0.851562 0.086487
0.898438 0.867188 0.088074
0.898438 0.882812 0.089661
0.898438 0.898438 0.091248
0.898438 0.914062 0.077209
0.898438 0.929688 0.063171
0.898438 0.945312 0.049133
0.898438 0.960938 0.035095
0.898438 0.976562 0.021057
0.898438 0.992188 0.007019
0.914062 0.007812 0.000671
0.914062 0.023438 0.002014
0.914062 0.039062 0.003357
0.914062 0.054688 0.004700
0.914062 0.070312 0.006042
0.914062 0.085938 0.007385
0.914062 0.101562 0.008728
0.914062 0.117188 0.010071
0.914062 0.132812 0.011414
0.914062 0.148438 0.012756
0.914062 0.164062 0.014099
0.914062 0.179688 0.015442
0.914062 0.195312 0.016785
0.914062 0.210938 0.018127
0.914062 0.226562 0.019470
0.914062 0.242188 0.020813
0.914062 0.257812 0.022156
0.914062 0.273438 0.023499
